CameraID,Species,Transect,FilemeName,VideoLength,StayLarge,CensoredLarge,SmallFocalArea,StaySmall,CensoredSmall,DateTime
83,BlueDuiker,YS,PICT0059,10,NA,NA,1,1.2,1,2011/8/7 13:15
83,BlueDuiker,YS,PICT0060,10,NA,NA,1,NA,NA,2011/8/7 17:06
83,BlueDuiker,YS,PICT0061,10,NA,NA,1,NA,NA,2011/8/10 8:50
83,BlueDuiker,YS,PICT0062,10,NA,NA,0,NA,NA,2011/8/11 14:39
83,BlueDuiker,YS,PICT0067,10,NA,NA,1,NA,NA,2011/8/19 7:41
83,BlueDuiker,YS,PICT0068,10,NA,NA,0,NA,NA,2011/8/20 10:03
83,BlueDuiker,YS,PICT0073,10,NA,NA,0,NA,NA,2011/8/21 12:12
83,BlueDuiker,YS,PICT0075,10,NA,NA,1,NA,NA,2011/8/24 10:36
84,BlueDuiker,YS,PICT0251,10,NA,NA,0,NA,NA,2011/8/16 17:14
84,BlueDuiker,YS,PICT0296,10,NA,NA,1,NA,NA,2011/8/29 6:38
85,BlueDuiker,YS,PICT0077,10,NA,NA,1,NA,NA,2011/8/5 11:31
85,RedDuiker,YS,PICT0084,10,NA,NA,1,NA,NA,2011/8/13 12:54
86,BlueDuiker,YS,PICT0116,30,5.4,1,1,1.9,1,2011/7/18 8:09
86,BlueDuiker,YS,PICT0180,10,NA,NA,0,NA,NA,2011/8/1 10:10
87,BlueDuiker,YS,PICT0116,10,NA,NA,1,NA,NA,2011/7/28 10:55
87,RedDuiker,YS,PICT0186,30,0.7,1,0,NA,NA,2011/8/6 21:19
87,BlueDuiker,YS,PICT0193,10,NA,NA,0,NA,NA,2011/8/7 13:01
87,BlueDuiker,YS,PICT0232,10,NA,NA,1,NA,NA,2011/8/12 14:42
87,BlueDuiker,YS,PICT0244,10,NA,NA,1,NA,NA,2011/8/14 17:12
87,RedDuiker,YS,PICT0248,10,NA,NA,1,10,0,2011/8/14 22:32
87,BlueDuiker,YS,PICT0264,10,NA,NA,1,NA,NA,2011/8/16 16:23
87,BlueDuiker,YS,PICT0274,10,NA,NA,1,NA,NA,2011/8/18 6:42
87,BlueDuiker,YS,PICT0292,10,NA,NA,1,NA,NA,2011/8/19 11:13
87,BlueDuiker,YS,PICT0301,10,NA,NA,0,NA,NA,2011/8/20 14:03
87,BlueDuiker,YS,PICT0304,10,NA,NA,1,NA,NA,2011/8/20 16:55
87,RedDuiker,YS,PICT0321,10,NA,NA,0,NA,NA,2011/8/24 12:07
87,BlueDuiker,YS,PICT0323,10,NA,NA,1,NA,NA,2011/8/24 17:24
88,RedDuiker,YS,PICT0072,30,6.5,1,1,5.8,1,2011/8/3 10:18
88,RedDuiker,YS,PICT0083,10,NA,NA,0,NA,NA,2011/8/14 22:32
88,BlueDuiker,YS,PICT0096,10,NA,NA,1,NA,NA,2011/8/22 12:34
88,BlueDuiker,YS,PICT0098,10,NA,NA,1,NA,NA,2011/8/23 8:53
88,BlueDuiker,YS,PICT0101,10,NA,NA,1,NA,NA,2011/8/24 16:15
89,BlueDuiker,YS,PICT0035,30,14.4,1,0,NA,NA,2011/7/13 14:50
89,BlueDuiker,YS,PICT0045,30,5.1,1,0,NA,NA,2011/7/18 8:13
89,BlueDuiker,YS,PICT0061,30,5.1,1,1,4.6,1,2011/7/25 15:29
89,BlueDuiker,YS,PICT0067,10,NA,NA,1,3.5,1,2011/7/31 10:22
89,BlueDuiker,YS,PICT0069,10,NA,NA,1,2.1,1,2011/8/1 10:23
89,BlueDuiker,YS,PICT0072,10,NA,NA,1,NA,NA,2011/8/2 16:46
89,RedDuiker,YS,PICT0074,30,3.2,1,1,2.1,1,2011/8/3 14:54
89,BlueDuiker,YS,PICT0075,10,NA,NA,0,NA,NA,2011/8/3 17:00
89,BlueDuiker,YS,PICT0077,10,NA,NA,1,NA,NA,2011/8/5 6:27
89,BlueDuiker,YS,PICT0078,10,NA,NA,1,NA,NA,2011/8/5 11:35
89,BlueDuiker,YS,PICT0081,10,NA,NA,0,NA,NA,2011/8/6 16:02
89,BlueDuiker,YS,PICT0084,10,NA,NA,1,NA,NA,2011/8/8 16:28
89,BlueDuiker,YS,PICT0086,10,NA,NA,1,NA,NA,2011/8/12 12:21
89,BlueDuiker,YS,PICT0095,10,NA,NA,1,NA,NA,2011/8/16 16:12
89,RedDuiker,YS,PICT0097,10,NA,NA,0,NA,NA,2011/8/17 8:21
89,BlueDuiker,YS,PICT0100,10,NA,NA,1,NA,NA,2011/8/18 6:36
89,BlueDuiker,YS,PICT0101,10,NA,NA,1,NA,NA,2011/8/18 8:57
89,BlueDuiker,YS,PICT0102,10,NA,NA,1,NA,NA,2011/8/19 11:36
89,BlueDuiker,YS,PICT0103,10,NA,NA,0,NA,NA,2011/8/19 13:36
89,BlueDuiker,YS,PICT0107,10,NA,NA,0,NA,NA,2011/8/20 8:55
89,BlueDuiker,YS,PICT0108,10,NA,NA,1,NA,NA,2011/8/20 16:51
90,BlueDuiker,YS,PICT0049,10,NA,NA,1,NA,NA,2011/7/29 13:57
90,BlueDuiker,YS,PICT0060,10,NA,NA,0,NA,NA,2011/8/9 17:16
91,BlueDuiker,YS,PICT0058,30,4.1,1,1,1.6,1,2011/7/13 15:21
91,BlueDuiker,YS,PICT0062,30,11.5,1,0,NA,NA,2011/7/14 16:32
91,BlueDuiker,YS,PICT0113,10,NA,NA,0,NA,NA,2011/8/2 10:16
91,BlueDuiker,YS,PICT0142,10,NA,NA,1,3.7,1,2011/8/10 14:25
91,BlueDuiker,YS,PICT0145,10,NA,NA,1,NA,NA,2011/8/12 14:17
91,BlueDuiker,YS,PICT0148,10,NA,NA,1,NA,NA,2011/8/13 9:11
91,BlueDuiker,YS,PICT0154,10,NA,NA,1,NA,NA,2011/8/16 15:21
92,BlueDuiker,YS,PICT0089,30,15.4,1,1,5.6,1,2011/7/23 17:41
92,BlueDuiker,YS,PICT0105,10,NA,NA,0,NA,NA,2011/7/30 18:05
92,RedDuiker,YS,PICT0129,30,5.8,0,0,NA,NA,2011/8/8 17:08
92,RedDuiker,YS,PICT0132,10,NA,NA,0,NA,NA,2011/8/9 15:50
92,RedDuiker,YS,PICT0136,10,NA,NA,1,3.1,1,2011/8/11 16:59
92,RedDuiker,YS,PICT0137,10,NA,NA,1,NA,NA,2011/8/13 5:27
92,RedDuiker,YS,PICT0141,10,NA,NA,1,NA,NA,2011/8/14 12:35
92,RedDuiker,YS,PICT0144,10,NA,NA,0,NA,NA,2011/8/15 16:45
92,RedDuiker,YS,PICT0163,10,NA,NA,0,NA,NA,2011/8/26 14:30
93,BlueDuiker,YS,PICT0107,30,7.9,1,1,2.1,1,2011/7/13 7:03
93,BlueDuiker,YS,PICT0112,30,10,1,0,NA,NA,2011/7/16 11:41
93,BlueDuiker,YS,PICT0118,30,10.6,1,0,NA,NA,2011/7/17 13:51
93,BlueDuiker,YS,PICT0122,30,10.2,1,1,5.4,1,2011/7/18 12:00
93,BlueDuiker,YS,PICT0125,30,8.1,1,1,5.6,1,2011/7/19 11:02
93,BlueDuiker,YS,PICT0131,30,4.3,1,0,NA,NA,2011/7/23 11:50
93,BlueDuiker,YS,PICT0144,10,NA,NA,1,1.7,1,2011/7/28 11:23
93,BlueDuiker,YS,PICT0161,10,NA,NA,0,NA,NA,2011/8/4 10:18
93,BlueDuiker,YS,PICT0171,10,NA,NA,1,3.3,1,2011/8/8 10:14
93,BlueDuiker,YS,PICT0178,10,NA,NA,1,0.3,1,2011/8/12 9:09
93,BlueDuiker,YS,PICT0187,10,NA,NA,0,NA,NA,2011/8/17 14:42
93,BlueDuiker,YS,PICT0189,10,NA,NA,0,NA,NA,2011/8/19 8:18
93,BlueDuiker,YS,PICT0196,10,NA,NA,0,NA,NA,2011/8/20 15:38
93,BlueDuiker,YS,PICT0202,10,NA,NA,1,NA,NA,2011/8/23 8:53
94,RedDuiker,YS,PICT0134,10,NA,NA,1,NA,NA,2011/8/30 15:17
95,BlueDuiker,YS,PICT0095,30,16,1,1,5.2,1,2011/7/13 7:28
95,BlueDuiker,YS,PICT0100,30,3.2,1,0,NA,NA,2011/7/17 6:32
95,BlueDuiker,YS,PICT0105,30,2,1,0,NA,NA,2011/7/22 7:05
95,BlueDuiker,YS,PICT0118,10,NA,NA,0,NA,NA,2011/7/30 0:30
95,BlueDuiker,YS,PICT0131,10,NA,NA,0,NA,NA,2011/8/4 6:00
95,BlueDuiker,YS,PICT0134,10,NA,NA,0,NA,NA,2011/8/5 0:00
95,BlueDuiker,YS,PICT0154,10,NA,NA,1,8.9,1,2011/8/10 4:45
95,BlueDuiker,YS,PICT0157,10,NA,NA,1,1.2,1,2011/8/10 8:42
95,BlueDuiker,YS,PICT0158,10,NA,NA,0,NA,NA,2011/8/11 6:42
95,BlueDuiker,YS,PICT0170,10,NA,NA,1,NA,NA,2011/8/16 8:48
95,RedDuiker,YS,PICT0186,10,NA,NA,1,NA,NA,2011/8/24 10:30
95,RedDuiker,YS,PICT0196,10,NA,NA,0,NA,NA,2011/8/30 9:01
96,BlueDuiker,YS,PICT0100,10,NA,NA,1,NA,NA,2011/8/1 17:01
96,BlueDuiker,YS,PICT0120,10,NA,NA,0,NA,NA,2011/8/6 17:23
96,RedDuiker,YS,PICT0149,10,NA,NA,0,NA,NA,2011/8/23 11:36
97,BlueDuiker,YS,PICT0049,30,5.1,1,1,4.7,1,2011/7/16 15:54
97,BlueDuiker,YS,PICT0053,30,4.9,1,0,NA,NA,2011/7/17 16:29
97,BlueDuiker,YS,PICT0055,30,10,1,0,NA,NA,2011/7/18 8:16
97,BlueDuiker,YS,PICT0058,30,3.1,1,0,NA,NA,2011/7/20 13:54
97,BlueDuiker,YS,PICT0067,30,12.6,1,0,NA,NA,2011/7/23 15:44
97,BlueDuiker,YS,PICT0072,30,1,1,1,0.8,1,2011/7/24 7:42
97,BlueDuiker,YS,PICT0077,30,3.5,1,1,2,1,2011/7/25 9:06
97,BlueDuiker,YS,PICT0084,30,2,1,1,0.5,1,2011/7/26 15:08
97,BlueDuiker,YS,PICT0087,10,NA,NA,0,NA,NA,2011/7/27 16:43
97,BlueDuiker,YS,PICT0094,10,NA,NA,1,3.9,1,2011/7/30 7:49
97,BlueDuiker,YS,PICT0103,10,NA,NA,0,NA,NA,2011/7/31 13:59
97,BlueDuiker,YS,PICT0104,10,NA,NA,1,4.9,1,2011/7/31 16:34
97,BlueDuiker,YS,PICT0109,10,NA,NA,0,NA,NA,2011/8/2 12:45
97,BlueDuiker,YS,PICT0128,10,NA,NA,0,NA,NA,2011/8/6 16:36
97,RedDuiker,YS,PICT0129,30,12.6,1,1,3.3,1,2011/8/6 19:40
97,BlueDuiker,YS,PICT0133,10,NA,NA,0,NA,NA,2011/8/7 15:37
97,BlueDuiker,YS,PICT0164,10,NA,NA,0,NA,NA,2011/8/15 15:06
97,BlueDuiker,YS,PICT0168,10,NA,NA,0,NA,NA,2011/8/17 7:03
97,RedDuiker,YS,PICT0170,10,NA,NA,0,NA,NA,2011/8/17 8:05
97,BlueDuiker,YS,PICT0175,10,NA,NA,1,4.4,1,2011/8/18 15:42
97,BlueDuiker,YS,PICT0184,10,NA,NA,1,1,1,2011/8/20 8:42
97,BlueDuiker,YS,PICT0186,10,NA,NA,1,NA,NA,2011/8/20 14:41
97,BlueDuiker,YS,PICT0206,10,NA,NA,1,NA,NA,2011/8/23 8:08
97,RedDuiker,YS,PICT0212,10,NA,NA,1,10,0,2011/8/23 17:37
97,RedDuiker,YS,PICT0217,10,NA,NA,0,NA,NA,2011/8/24 14:59
98,BlueDuiker,YS,PICT0084,30,1.3,1,1,0.9,1,2011/7/21 8:34
98,BlueDuiker,YS,PICT0097,10,NA,NA,1,NA,NA,2011/7/27 7:59
98,BlueDuiker,YS,PICT0109,10,NA,NA,0,NA,NA,2011/8/2 13:13
98,RedDuiker,YS,PICT0110,30,18.7,1,0,NA,NA,2011/8/2 14:55
98,BlueDuiker,YS,PICT0122,10,NA,NA,0,NA,NA,2011/8/6 17:41
98,BlueDuiker,YS,PICT0124,10,NA,NA,1,NA,NA,2011/8/7 13:20
98,BlueDuiker,YS,PICT0132,10,NA,NA,1,NA,NA,2011/8/15 6:14
98,BlueDuiker,YS,PICT0148,10,NA,NA,0,NA,NA,2011/8/23 9:35
99,BlueDuiker,YS,PICT0073,30,12,1,1,4,1,2011/7/16 12:05
99,BlueDuiker,YS,PICT0085,10,NA,NA,1,NA,NA,2011/7/27 9:12
99,BlueDuiker,YS,PICT0088,10,NA,NA,0,NA,NA,2011/8/2 11:25
99,BlueDuiker,YS,PICT0096,10,NA,NA,0,NA,NA,2011/8/8 6:10
99,BlueDuiker,YS,PICT0097,10,NA,NA,0,NA,NA,2011/8/11 7:29
99,BlueDuiker,YS,PICT0098,10,NA,NA,1,NA,NA,2011/8/15 6:12
99,BlueDuiker,YS,PICT0100,10,NA,NA,1,NA,NA,2011/8/16 16:20
99,RedDuiker,YS,PICT0101,10,NA,NA,0,NA,NA,2011/8/17 16:23
99,BlueDuiker,YS,PICT0103,10,NA,NA,1,NA,NA,2011/8/18 17:21
99,BlueDuiker,YS,PICT0104,10,NA,NA,0,NA,NA,2011/8/20 17:55
99,BlueDuiker,YS,PICT0113,10,NA,NA,0,NA,NA,2011/8/26 14:45
99,BlueDuiker,YS,PICT0114,10,NA,NA,1,NA,NA,2011/8/26 17:48
99,BlueDuiker,YS,PICT0119,10,NA,NA,0,NA,NA,2011/8/28 18:04
99,BlueDuiker,YS,PICT0123,10,NA,NA,0,NA,NA,2011/8/30 6:45
99,BlueDuiker,YS,PICT0126,10,NA,NA,1,NA,NA,2011/8/31 6:38
100,RedDuiker,YS,PICT0059,30,14.8,1,0,NA,NA,2011/7/14 12:23
100,BlueDuiker,YS,PICT0064,30,4.3,1,0,NA,NA,2011/7/21 13:11
100,BlueDuiker,YS,PICT0066,30,5.8,1,1,2.1,1,2011/7/22 7:42
100,BlueDuiker,YS,PICT0068,30,4,1,0,NA,NA,2011/7/23 10:08
100,RedDuiker,YS,PICT0073,30,10.9,1,1,0.2,1,2011/7/28 0:25
100,BlueDuiker,YS,PICT0075,10,NA,NA,0,NA,NA,2011/7/29 17:22
100,BlueDuiker,YS,PICT0079,10,NA,NA,1,2.2,1,2011/8/1 13:31
100,BlueDuiker,YS,PICT0082,10,NA,NA,0,NA,NA,2011/8/2 11:35
100,BlueDuiker,YS,PICT0089,10,NA,NA,1,4.2,1,2011/8/7 14:22
100,BlueDuiker,YS,PICT0092,10,NA,NA,1,NA,NA,2011/8/8 9:34
100,BlueDuiker,YS,PICT0097,10,NA,NA,0,NA,NA,2011/8/15 6:12
100,BlueDuiker,YS,PICT0100,10,NA,NA,0,NA,NA,2011/8/20 17:54
100,BlueDuiker,YS,PICT0108,10,NA,NA,1,NA,NA,2011/8/26 6:28
100,RedDuiker,YS,PICT0112,10,NA,NA,1,10,0,2011/8/27 17:05
100,BlueDuiker,YS,PICT0114,10,NA,NA,1,NA,NA,2011/8/29 16:44
108,BlueDuiker,PR,PICT0053,30,1.1,1,1,0.4,1,2011/7/25 18:32
108,RedDuiker,PR,PICT0054,30,5.4,1,0,NA,NA,2011/7/27 15:16
108,RedDuiker,PR,PICT0069,10,NA,NA,1,0.6,1,2011/8/20 6:20
112,BlueDuiker,SW,PICT1027,30,2.2,1,1,2,1,2011/7/13 11:12
112,BlueDuiker,SW,PICT1043,30,6.2,1,0,NA,NA,2011/7/16 16:27
112,BlueDuiker,SW,PICT1064,30,5.2,1,0,NA,NA,2011/7/19 6:35
112,BlueDuiker,SW,PICT1073,30,2.4,1,1,1.3,1,2011/7/19 17:32
112,BlueDuiker,SW,PICT1083,30,10.4,1,0,NA,NA,2011/7/21 11:16
112,BlueDuiker,SW,PICT1088,30,3.3,1,1,0.3,1,2011/7/22 7:00
112,BlueDuiker,SW,PICT1158,10,NA,NA,0,NA,NA,2011/7/29 14:17
112,BlueDuiker,SW,PICT1177,10,NA,NA,0,NA,NA,2011/7/31 9:24
112,BlueDuiker,SW,PICT1179,10,NA,NA,0,NA,NA,2011/7/31 10:33
112,BlueDuiker,SW,PICT1181,10,NA,NA,1,9.1,1,2011/7/31 14:37
112,BlueDuiker,SW,PICT1191,10,NA,NA,0,NA,NA,2011/8/1 17:25
112,BlueDuiker,SW,PICT1194,10,NA,NA,1,7.2,1,2011/8/2 6:36
112,BlueDuiker,SW,PICT1200,10,NA,NA,0,NA,NA,2011/8/2 17:05
112,BlueDuiker,SW,PICT1220,10,NA,NA,1,5.5,1,2011/8/4 13:17
112,RedDuiker,SW,PICT1251,10,NA,NA,1,4.5,1,2011/8/7 9:28
112,BlueDuiker,SW,PICT1254,10,NA,NA,0,NA,NA,2011/8/7 14:21
112,BlueDuiker,SW,PICT1259,10,NA,NA,1,NA,NA,2011/8/8 8:31
112,BlueDuiker,SW,PICT1267,10,NA,NA,1,NA,NA,2011/8/9 7:21
112,BlueDuiker,SW,PICT1271,10,NA,NA,0,NA,NA,2011/8/9 11:16
112,BlueDuiker,SW,PICT1274,10,NA,NA,1,NA,NA,2011/8/9 16:39
112,BlueDuiker,SW,PICT1285,10,NA,NA,0,NA,NA,2011/8/10 14:10
112,BlueDuiker,SW,PICT1296,10,NA,NA,0,NA,NA,2011/8/11 15:24
112,BlueDuiker,SW,PICT1297,10,NA,NA,1,NA,NA,2011/8/11 17:28
112,BlueDuiker,SW,PICT1299,10,NA,NA,1,NA,NA,2011/8/12 6:14
112,BlueDuiker,SW,PICT1304,10,NA,NA,1,NA,NA,2011/8/12 16:31
112,BlueDuiker,SW,PICT1310,10,NA,NA,1,NA,NA,2011/8/14 12:55
112,BlueDuiker,SW,PICT1313,10,NA,NA,1,NA,NA,2011/8/15 6:56
112,BlueDuiker,SW,PICT1320,10,NA,NA,0,NA,NA,2011/8/15 13:20
112,BlueDuiker,SW,PICT1325,10,NA,NA,0,NA,NA,2011/8/16 7:40
112,BlueDuiker,SW,PICT1023 (2),10,NA,NA,1,NA,NA,2011/8/17 7:09
112,BlueDuiker,SW,PICT1062 (2),10,NA,NA,0,NA,NA,2011/8/29 13:58
112,BlueDuiker,SW,PICT1064 (2),10,NA,NA,1,NA,NA,2011/8/29 16:54
112,BlueDuiker,SW,PICT1067 (2),10,NA,NA,0,NA,NA,2011/8/30 6:43
118,BlueDuiker,SW,PICT0985,10,NA,NA,0,NA,NA,2011/8/8 6:33
118,BlueDuiker,SW,PICT1010,10,NA,NA,1,NA,NA,2011/8/28 6:04
121,BlueDuiker,GL,PICT0039,30,5.2,1,0,NA,NA,2011/7/18 17:20
121,BlueDuiker,GL,PICT0041,30,2.3,1,0,NA,NA,2011/7/24 11:27
121,BlueDuiker,GL,PICT0049,10,NA,NA,0,NA,NA,2011/8/2 16:38
121,BlueDuiker,GL,PICT0060,10,NA,NA,1,1.9,1,2011/8/15 6:22
121,BlueDuiker,GL,PICT0070,10,NA,NA,0,NA,NA,2011/8/17 16:26
121,BlueDuiker,GL,PICT0088,10,NA,NA,1,2.4,1,2011/8/22 16:22
121,BlueDuiker,GL,PICT0093,10,NA,NA,1,1.2,1,2011/8/23 9:08
122,BlueDuiker,GL,PICT0128,30,16,1,0,NA,NA,2011/7/14 8:09
122,BlueDuiker,GL,PICT0137,30,1.8,1,1,0.5,1,2011/7/18 10:57
122,BlueDuiker,GL,PICT0182,10,NA,NA,1,6.5,1,2011/8/8 6:32
122,BlueDuiker,GL,PICT0211,10,NA,NA,1,NA,NA,2011/8/27 6:27
123,BlueDuiker,GL,PICT0052,30,12.1,1,1,2.9,1,2011/7/13 7:44
123,BlueDuiker,GL,PICT0053,30,1.3,1,0,NA,NA,2011/7/14 14:54
123,RedDuiker,GL,PICT0062,30,20.3,1,1,9.2,1,2011/7/25 6:21
123,RedDuiker,GL,PICT0065,30,5.3,1,0,NA,NA,2011/7/26 14:13
123,BlueDuiker,GL,PICT0072,10,NA,NA,1,1.3,1,2011/7/29 7:03
123,BlueDuiker,GL,PICT0085,10,NA,NA,1,NA,NA,2011/8/13 16:19
123,BlueDuiker,GL,PICT0088,10,NA,NA,0,NA,NA,2011/8/15 11:52
123,BlueDuiker,GL,PICT0109,10,NA,NA,0,NA,NA,2011/8/31 5:41
124,BlueDuiker,GL,PICT0055,30,1.8,1,1,0.8,1,2011/7/15 16:23
124,BlueDuiker,GL,PICT0063,30,3.5,1,1,0.6,1,2011/7/20 5:18
124,BlueDuiker,GL,PICT0068,30,1.8,1,0,NA,NA,2011/7/23 12:21
124,RedDuiker,GL,PICT0077,30,3,1,1,0.9,1,2011/7/27 13:45
124,BlueDuiker,GL,PICT0097,10,NA,NA,1,4.2,1,2011/8/7 6:20
124,BlueDuiker,GL,PICT0115,10,NA,NA,0,NA,NA,2011/8/18 15:21
124,BlueDuiker,GL,PICT0117,10,NA,NA,0,NA,NA,2011/8/19 7:54
124,BlueDuiker,GL,PICT0119,10,NA,NA,1,NA,NA,2011/8/19 14:51
124,BlueDuiker,GL,PICT0130,10,NA,NA,0,NA,NA,2011/8/24 14:54
124,BlueDuiker,GL,PICT0140,10,NA,NA,0,NA,NA,2011/8/31 5:35
127,BlueDuiker,GL,PICT0042,30,1.9,1,0,NA,NA,2011/7/15 6:49
127,BlueDuiker,GL,PICT0074,10,NA,NA,1,3.5,1,2011/8/6 9:19
127,BlueDuiker,GL,PICT0086,10,NA,NA,1,NA,NA,2011/8/18 10:59
128,BlueDuiker,GL,PICT0054,30,1.7,1,1,0.8,1,2011/7/13 9:41
128,BlueDuiker,GL,PICT0064,30,1.2,1,0,NA,NA,2011/7/18 10:31
128,BlueDuiker,GL,PICT0069,30,2.8,1,1,0.9,1,2011/7/22 11:15
128,BlueDuiker,GL,PICT0071,30,30,1,0,NA,NA,2011/7/23 15:04
128,BlueDuiker,GL,PICT0087,10,NA,NA,0,NA,NA,2011/7/30 7:54
128,BlueDuiker,GL,PICT0097,10,NA,NA,0,NA,NA,2011/8/3 9:30
128,BlueDuiker,GL,PICT0098,10,NA,NA,1,2.8,1,2011/8/3 13:14
128,BlueDuiker,GL,PICT0100,10,NA,NA,1,10,0,2011/8/3 16:26
128,BlueDuiker,GL,PICT0111,10,NA,NA,0,NA,NA,2011/8/7 6:38
128,BlueDuiker,GL,PICT0124,10,NA,NA,1,NA,NA,2011/8/12 15:07
128,BlueDuiker,GL,PICT0136,10,NA,NA,1,NA,NA,2011/8/17 7:25
128,BlueDuiker,GL,PICT0140,10,NA,NA,1,NA,NA,2011/8/19 14:34
128,BlueDuiker,GL,PICT0157,10,NA,NA,1,NA,NA,2011/8/25 9:41
128,BlueDuiker,GL,PICT0162,10,NA,NA,0,NA,NA,2011/8/28 10:35
129,BlueDuiker,GL,PICT0055,30,4.3,1,0,NA,NA,2011/7/13 13:10
129,BlueDuiker,GL,PICT0057,30,7.3,1,1,2.3,1,2011/7/15 14:32
129,BlueDuiker,GL,PICT0066,30,9.1,1,1,3.3,1,2011/7/19 15:11
129,BlueDuiker,GL,PICT0084,10,NA,NA,0,NA,NA,2011/7/30 10:10
129,BlueDuiker,GL,PICT0095,10,NA,NA,1,1.1,1,2011/8/8 11:24
129,BlueDuiker,GL,PICT0103,10,NA,NA,0,NA,NA,2011/8/12 14:15
129,BlueDuiker,GL,PICT0117,10,NA,NA,1,NA,NA,2011/8/24 15:54
130,BlueDuiker,GL,PICT0068,30,6.8,1,0,NA,NA,2011/7/13 16:22
130,BlueDuiker,GL,PICT0070,30,7,1,1,3.7,1,2011/7/14 7:45
130,BlueDuiker,GL,PICT0079,30,5.7,1,1,3,1,2011/7/18 8:13
130,BlueDuiker,GL,PICT0098,10,NA,NA,0,NA,NA,2011/7/30 11:52
130,BlueDuiker,GL,PICT0101,10,NA,NA,0,NA,NA,2011/7/31 12:34
130,BlueDuiker,GL,PICT0108,10,NA,NA,1,2.5,1,2011/8/4 12:17
130,BlueDuiker,GL,PICT0114,10,NA,NA,1,NA,NA,2011/8/11 14:12
130,RedDuiker,GL,PICT0118,10,NA,NA,1,2.8,1,2011/8/18 15:31
130,BlueDuiker,GL,PICT0126,10,NA,NA,0,NA,NA,2011/8/25 14:42
130,BlueDuiker,GL,PICT0136,10,NA,NA,0,NA,NA,2011/8/29 12:40
131,BlueDuiker,SW,PICT0108,10,NA,NA,0,NA,NA,2011/8/12 18:11
131,RedDuiker,SW,PICT0133,10,NA,NA,1,NA,NA,2011/8/31 6:33
132,BlueDuiker,SW,PICT0178,10,NA,NA,1,NA,NA,2011/8/16 6:08
132,BlueDuiker,SW,PICT0197,10,NA,NA,1,NA,NA,2011/8/24 15:06
132,BlueDuiker,SW,PICT0213,10,NA,NA,1,NA,NA,2011/8/30 18:17
133,RedDuiker,SW,PICT0050,30,5,1,0,NA,NA,2011/7/19 14:46
133,BlueDuiker,SW,PICT0077,30,2.7,1,1,1,1,2011/7/27 10:06
133,BlueDuiker,SW,PICT0094,10,NA,NA,1,NA,NA,2011/8/5 9:58
133,BlueDuiker,SW,PICT0096,10,NA,NA,0,NA,NA,2011/8/7 6:23
133,RedDuiker,SW,PICT0098,10,NA,NA,1,1.4,1,2011/8/7 18:16
133,BlueDuiker,SW,PICT0103,10,NA,NA,0,NA,NA,2011/8/9 17:16
133,RedDuiker,SW,PICT0108,10,NA,NA,0,NA,NA,2011/8/11 7:14
134,BlueDuiker,SW,PICT0069,30,13.3,1,0,NA,NA,2011/7/14 18:26
134,BlueDuiker,SW,PICT0075,30,8.5,1,0,NA,NA,2011/7/19 18:18
134,RedDuiker,SW,PICT0083,30,3.3,1,0,NA,NA,2011/7/24 9:54
134,BlueDuiker,SW,PICT0102,10,NA,NA,0,NA,NA,2011/7/29 15:18
134,BlueDuiker,SW,PICT0106,10,NA,NA,1,0.7,1,2011/7/30 6:51
134,RedDuiker,SW,PICT0118,30,2.2,0,0,NA,NA,2011/7/30 10:43
134,BlueDuiker,SW,PICT0114,10,NA,NA,1,4.2,1,2011/8/3 13:12
134,RedDuiker,SW,PICT0122,10,NA,NA,1,6.8,1,2011/8/5 8:05
134,RedDuiker,SW,PICT0124,10,NA,NA,1,4,1,2011/8/5 9:14
134,RedDuiker,SW,PICT0127,10,NA,NA,0,NA,NA,2011/8/7 13:19
134,BlueDuiker,SW,PICT0150,10,NA,NA,1,NA,NA,2011/8/13 18:20
134,RedDuiker,SW,PICT0156,10,NA,NA,1,NA,NA,2011/8/15 8:19
134,BlueDuiker,SW,PICT0163,10,NA,NA,1,NA,NA,2011/8/15 18:25
134,RedDuiker,SW,PICT0172,10,NA,NA,0,NA,NA,2011/8/16 16:03
134,BlueDuiker,SW,PICT0173,10,NA,NA,1,NA,NA,2011/8/16 17:45
134,BlueDuiker,SW,PICT0204,10,NA,NA,0,NA,NA,2011/8/21 12:47
134,BlueDuiker,SW,PICT0211,10,NA,NA,0,NA,NA,2011/8/23 8:00
134,RedDuiker,SW,PICT0215,10,NA,NA,0,NA,NA,2011/8/23 12:52
134,RedDuiker,SW,PICT0304,10,NA,NA,1,NA,NA,2011/8/28 8:24
134,BlueDuiker,SW,PICT0318,10,NA,NA,0,NA,NA,2011/8/29 14:24
134,BlueDuiker,SW,PICT0336,10,NA,NA,1,NA,NA,2011/8/31 15:51
136,BlueDuiker,SW,PICT0098,30,4.1,1,1,2.9,1,2011/7/14 18:24
136,BlueDuiker,SW,PICT0107,30,4,1,0,NA,NA,2011/7/18 10:16
136,BlueDuiker,SW,PICT0109,30,2.8,1,0,NA,NA,2011/7/19 7:17
136,BlueDuiker,SW,PICT0144,10,NA,NA,0,NA,NA,2011/8/1 10:50
136,BlueDuiker,SW,PICT0146,10,NA,NA,0,NA,NA,2011/8/1 17:42
136,BlueDuiker,SW,PICT0189,10,NA,NA,0,NA,NA,2011/8/11 8:41
