"ID","Project.Name","Camera.Trap.Name","Latitude","Longitude","Sampling.Event","Photo.Type","Photo.Date","Photo.time","Raw.Name","Class","Order","Family","Genus","Species","Number.of.Animals","Person.Identifying.the.Photo","Camera.Serial.Number","Camera.Start.Date","Camera.End.Date","Person.setting.up.the.Camera","Person.picking.up.the.Camera","Camera.Manufacturer","Camera.Model","Sequence.Info","Moon.Phase","Temperature","Flash","Organization.Name"
1209,"FNS","CT-FNS-1-8",-16.63831,-48.66417,2019,NA,2019-11-12,"09:45:18","11120551.JPG","MAMMALIA","PILOSA","MYRMECOPHAGIDAE","Tamandua","tetradactyla",1,"Ludmila Tavares e Almeida",NA,2019-11-09,2019-12-10,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
1210,"FNS","CT-FNS-1-8",-16.63831,-48.66417,2019,NA,2019-11-12,"09:45:19","11120552.JPG","MAMMALIA","PILOSA","MYRMECOPHAGIDAE","Tamandua","tetradactyla",1,"Ludmila Tavares e Almeida",NA,2019-11-09,2019-12-10,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
1211,"FNS","CT-FNS-1-8",-16.63831,-48.66417,2019,NA,2019-11-12,"09:45:38","11120553.JPG","MAMMALIA","PILOSA","MYRMECOPHAGIDAE","Tamandua","tetradactyla",1,"Ludmila Tavares e Almeida",NA,2019-11-09,2019-12-10,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
1212,"FNS","CT-FNS-1-8",-16.63831,-48.66417,2019,NA,2019-11-12,"09:45:39","11120554.JPG","MAMMALIA","PILOSA","MYRMECOPHAGIDAE","Tamandua","tetradactyla",1,"Ludmila Tavares e Almeida",NA,2019-11-09,2019-12-10,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
1213,"FNS","CT-FNS-1-8",-16.63831,-48.66417,2019,NA,2019-11-12,"09:45:40","11120555.JPG","MAMMALIA","PILOSA","MYRMECOPHAGIDAE","Tamandua","tetradactyla",1,"Ludmila Tavares e Almeida",NA,2019-11-09,2019-12-10,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
1214,"FNS","CT-FNS-1-8",-16.63831,-48.66417,2019,NA,2019-11-12,"09:45:45","11120556.JPG","MAMMALIA","PILOSA","MYRMECOPHAGIDAE","Tamandua","tetradactyla",1,"Ludmila Tavares e Almeida",NA,2019-11-09,2019-12-10,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
1215,"FNS","CT-FNS-1-8",-16.63831,-48.66417,2019,NA,2019-11-12,"09:45:46","11120557.JPG","MAMMALIA","PILOSA","MYRMECOPHAGIDAE","Tamandua","tetradactyla",1,"Ludmila Tavares e Almeida",NA,2019-11-09,2019-12-10,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
1216,"FNS","CT-FNS-1-8",-16.63831,-48.66417,2019,NA,2019-11-12,"09:45:47","11120558.JPG","MAMMALIA","PILOSA","MYRMECOPHAGIDAE","Tamandua","tetradactyla",1,"Ludmila Tavares e Almeida",NA,2019-11-09,2019-12-10,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
1217,"FNS","CT-FNS-1-8",-16.63831,-48.66417,2019,NA,2019-11-12,"09:45:58","11120559.JPG","MAMMALIA","PILOSA","MYRMECOPHAGIDAE","Tamandua","tetradactyla",1,"Ludmila Tavares e Almeida",NA,2019-11-09,2019-12-10,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
1218,"FNS","CT-FNS-1-8",-16.63831,-48.66417,2019,NA,2019-11-12,"09:45:59","11120560.JPG","MAMMALIA","PILOSA","MYRMECOPHAGIDAE","Tamandua","tetradactyla",1,"Ludmila Tavares e Almeida",NA,2019-11-09,2019-12-10,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
1219,"FNS","CT-FNS-1-8",-16.63831,-48.66417,2019,NA,2019-11-12,"09:46:00","11120561.JPG","MAMMALIA","PILOSA","MYRMECOPHAGIDAE","Tamandua","tetradactyla",1,"Ludmila Tavares e Almeida",NA,2019-11-09,2019-12-10,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
1220,"FNS","CT-FNS-1-8",-16.63831,-48.66417,2019,NA,2019-11-12,"09:46:03","11120562.JPG","MAMMALIA","PILOSA","MYRMECOPHAGIDAE","Tamandua","tetradactyla",1,"Ludmila Tavares e Almeida",NA,2019-11-09,2019-12-10,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
1221,"FNS","CT-FNS-1-8",-16.63831,-48.66417,2019,NA,2019-11-12,"09:46:04","11120563.JPG","MAMMALIA","PILOSA","MYRMECOPHAGIDAE","Tamandua","tetradactyla",1,"Ludmila Tavares e Almeida",NA,2019-11-09,2019-12-10,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
1222,"FNS","CT-FNS-1-8",-16.63831,-48.66417,2019,NA,2019-11-12,"09:46:05","11120564.JPG","MAMMALIA","PILOSA","MYRMECOPHAGIDAE","Tamandua","tetradactyla",1,"Ludmila Tavares e Almeida",NA,2019-11-09,2019-12-10,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
1223,"FNS","CT-FNS-1-8",-16.63831,-48.66417,2019,NA,2019-11-12,"09:46:23","11120565.JPG","MAMMALIA","PILOSA","MYRMECOPHAGIDAE","Tamandua","tetradactyla",1,"Ludmila Tavares e Almeida",NA,2019-11-09,2019-12-10,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
1224,"FNS","CT-FNS-1-8",-16.63831,-48.66417,2019,NA,2019-11-12,"09:46:24","11120566.JPG","MAMMALIA","PILOSA","MYRMECOPHAGIDAE","Tamandua","tetradactyla",1,"Ludmila Tavares e Almeida",NA,2019-11-09,2019-12-10,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
1225,"FNS","CT-FNS-1-8",-16.63831,-48.66417,2019,NA,2019-11-12,"09:46:25","11120567.JPG","MAMMALIA","PILOSA","MYRMECOPHAGIDAE","Tamandua","tetradactyla",1,"Ludmila Tavares e Almeida",NA,2019-11-09,2019-12-10,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
1226,"FNS","CT-FNS-1-8",-16.63831,-48.66417,2019,NA,2019-11-12,"09:46:31","11120568.JPG","MAMMALIA","PILOSA","MYRMECOPHAGIDAE","Tamandua","tetradactyla",1,"Ludmila Tavares e Almeida",NA,2019-11-09,2019-12-10,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
1227,"FNS","CT-FNS-1-8",-16.63831,-48.66417,2019,NA,2019-11-12,"09:46:32","11120569.JPG","MAMMALIA","PILOSA","MYRMECOPHAGIDAE","Tamandua","tetradactyla",1,"Ludmila Tavares e Almeida",NA,2019-11-09,2019-12-10,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
1228,"FNS","CT-FNS-1-8",-16.63831,-48.66417,2019,NA,2019-11-20,"06:53:28","11200205.JPG","MAMMALIA","CETARTIODACTYLA","TAYASSUIDAE","Pecari","tajacu",1,"Ludmila Tavares e Almeida",NA,2019-11-09,2019-12-10,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
1229,"FNS","CT-FNS-1-8",-16.63831,-48.66417,2019,NA,2019-11-20,"06:53:29","11200206.JPG","MAMMALIA","CETARTIODACTYLA","TAYASSUIDAE","Pecari","tajacu",1,"Ludmila Tavares e Almeida",NA,2019-11-09,2019-12-10,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
1230,"FNS","CT-FNS-1-8",-16.63831,-48.66417,2019,NA,2019-11-20,"06:53:30","11200207.JPG","MAMMALIA","CETARTIODACTYLA","TAYASSUIDAE","Pecari","tajacu",1,"Ludmila Tavares e Almeida",NA,2019-11-09,2019-12-10,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
1231,"FNS","CT-FNS-1-8",-16.63831,-48.66417,2019,NA,2019-11-20,"06:53:34","11200208.JPG","MAMMALIA","CETARTIODACTYLA","TAYASSUIDAE","Pecari","tajacu",1,"Ludmila Tavares e Almeida",NA,2019-11-09,2019-12-10,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
1232,"FNS","CT-FNS-1-8",-16.63831,-48.66417,2019,NA,2019-11-20,"06:53:35","11200209.JPG","MAMMALIA","CETARTIODACTYLA","TAYASSUIDAE","Pecari","tajacu",1,"Ludmila Tavares e Almeida",NA,2019-11-09,2019-12-10,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
1233,"FNS","CT-FNS-1-8",-16.63831,-48.66417,2019,NA,2019-11-20,"06:53:36","11200210.JPG","MAMMALIA","CETARTIODACTYLA","TAYASSUIDAE","Pecari","tajacu",1,"Ludmila Tavares e Almeida",NA,2019-11-09,2019-12-10,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
1234,"FNS","CT-FNS-1-8",-16.63831,-48.66417,2019,NA,2019-11-22,"18:47:06","11220289.JPG","AVES","STRUTHIONIFORMES","TINAMIDAE","Crypturellus","undulatus",2,"Ludmila Tavares e Almeida",NA,2019-11-09,2019-12-10,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
1235,"FNS","CT-FNS-1-8",-16.63831,-48.66417,2019,NA,2019-11-22,"18:47:07","11220290.JPG","AVES","STRUTHIONIFORMES","TINAMIDAE","Crypturellus","undulatus",2,"Ludmila Tavares e Almeida",NA,2019-11-09,2019-12-10,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
1236,"FNS","CT-FNS-1-8",-16.63831,-48.66417,2019,NA,2019-11-22,"18:47:08","11220291.JPG","AVES","STRUTHIONIFORMES","TINAMIDAE","Crypturellus","undulatus",2,"Ludmila Tavares e Almeida",NA,2019-11-09,2019-12-10,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
1237,"FNS","CT-FNS-1-8",-16.63831,-48.66417,2019,NA,2019-11-22,"18:47:11","11220292.JPG","AVES","STRUTHIONIFORMES","TINAMIDAE","Crypturellus","undulatus",2,"Ludmila Tavares e Almeida",NA,2019-11-09,2019-12-10,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
1238,"FNS","CT-FNS-1-8",-16.63831,-48.66417,2019,NA,2019-11-22,"18:47:12","11220293.JPG","AVES","STRUTHIONIFORMES","TINAMIDAE","Crypturellus","undulatus",2,"Ludmila Tavares e Almeida",NA,2019-11-09,2019-12-10,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
1239,"FNS","CT-FNS-1-8",-16.63831,-48.66417,2019,NA,2019-11-22,"18:47:13","11220294.JPG","AVES","STRUTHIONIFORMES","TINAMIDAE","Crypturellus","undulatus",2,"Ludmila Tavares e Almeida",NA,2019-11-09,2019-12-10,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
1240,"FNS","CT-FNS-1-8",-16.63831,-48.66417,2019,NA,2019-11-22,"18:47:23","11220295.JPG","AVES","STRUTHIONIFORMES","TINAMIDAE","Crypturellus","undulatus",2,"Ludmila Tavares e Almeida",NA,2019-11-09,2019-12-10,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
1241,"FNS","CT-FNS-1-8",-16.63831,-48.66417,2019,NA,2019-11-22,"18:47:24","11220296.JPG","AVES","STRUTHIONIFORMES","TINAMIDAE","Crypturellus","undulatus",2,"Ludmila Tavares e Almeida",NA,2019-11-09,2019-12-10,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
1242,"FNS","CT-FNS-1-8",-16.63831,-48.66417,2019,NA,2019-11-22,"18:47:25","11220297.JPG","AVES","STRUTHIONIFORMES","TINAMIDAE","Crypturellus","undulatus",2,"Ludmila Tavares e Almeida",NA,2019-11-09,2019-12-10,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
1243,"FNS","CT-FNS-1-8",-16.63831,-48.66417,2019,NA,2019-11-22,"18:47:29","11220298.JPG","AVES","STRUTHIONIFORMES","TINAMIDAE","Crypturellus","undulatus",2,"Ludmila Tavares e Almeida",NA,2019-11-09,2019-12-10,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
1244,"FNS","CT-FNS-1-8",-16.63831,-48.66417,2019,NA,2019-11-22,"18:47:30","11220299.JPG","AVES","STRUTHIONIFORMES","TINAMIDAE","Crypturellus","undulatus",2,"Ludmila Tavares e Almeida",NA,2019-11-09,2019-12-10,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
1245,"FNS","CT-FNS-1-8",-16.63831,-48.66417,2019,NA,2019-11-22,"18:47:31","11220300.JPG","AVES","STRUTHIONIFORMES","TINAMIDAE","Crypturellus","undulatus",2,"Ludmila Tavares e Almeida",NA,2019-11-09,2019-12-10,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
1246,"FNS","CT-FNS-1-8",-16.63831,-48.66417,2019,NA,2019-11-22,"18:47:35","11220301.JPG","AVES","STRUTHIONIFORMES","TINAMIDAE","Crypturellus","undulatus",2,"Ludmila Tavares e Almeida",NA,2019-11-09,2019-12-10,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
1247,"FNS","CT-FNS-1-8",-16.63831,-48.66417,2019,NA,2019-11-22,"18:47:36","11220302.JPG","AVES","STRUTHIONIFORMES","TINAMIDAE","Crypturellus","undulatus",2,"Ludmila Tavares e Almeida",NA,2019-11-09,2019-12-10,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
1248,"FNS","CT-FNS-1-8",-16.63831,-48.66417,2019,NA,2019-11-22,"18:47:37","11220303.JPG","AVES","STRUTHIONIFORMES","TINAMIDAE","Crypturellus","undulatus",2,"Ludmila Tavares e Almeida",NA,2019-11-09,2019-12-10,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
1249,"FNS","CT-FNS-1-8",-16.63831,-48.66417,2019,NA,2019-11-22,"18:57:27","11220304.JPG","AVES","STRUTHIONIFORMES","TINAMIDAE","Crypturellus","undulatus",4,"Ludmila Tavares e Almeida",NA,2019-11-09,2019-12-10,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
1250,"FNS","CT-FNS-1-8",-16.63831,-48.66417,2019,NA,2019-11-22,"18:57:28","11220305.JPG","AVES","STRUTHIONIFORMES","TINAMIDAE","Crypturellus","undulatus",4,"Ludmila Tavares e Almeida",NA,2019-11-09,2019-12-10,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
1251,"FNS","CT-FNS-1-8",-16.63831,-48.66417,2019,NA,2019-11-22,"18:57:29","11220306.JPG","AVES","STRUTHIONIFORMES","TINAMIDAE","Crypturellus","undulatus",4,"Ludmila Tavares e Almeida",NA,2019-11-09,2019-12-10,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
1252,"FNS","CT-FNS-1-8",-16.63831,-48.66417,2019,NA,2019-11-22,"18:57:32","11220307.JPG","AVES","STRUTHIONIFORMES","TINAMIDAE","Crypturellus","undulatus",4,"Ludmila Tavares e Almeida",NA,2019-11-09,2019-12-10,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
1253,"FNS","CT-FNS-1-8",-16.63831,-48.66417,2019,NA,2019-11-22,"18:57:33","11220308.JPG","AVES","STRUTHIONIFORMES","TINAMIDAE","Crypturellus","undulatus",4,"Ludmila Tavares e Almeida",NA,2019-11-09,2019-12-10,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
1254,"FNS","CT-FNS-1-8",-16.63831,-48.66417,2019,NA,2019-11-22,"18:57:34","11220309.JPG","AVES","STRUTHIONIFORMES","TINAMIDAE","Crypturellus","undulatus",4,"Ludmila Tavares e Almeida",NA,2019-11-09,2019-12-10,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
1255,"FNS","CT-FNS-1-8",-16.63831,-48.66417,2019,NA,2019-11-22,"18:58:09","11220310.JPG","AVES","STRUTHIONIFORMES","TINAMIDAE","Crypturellus","undulatus",4,"Ludmila Tavares e Almeida",NA,2019-11-09,2019-12-10,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
1256,"FNS","CT-FNS-1-8",-16.63831,-48.66417,2019,NA,2019-11-22,"18:58:10","11220311.JPG","AVES","STRUTHIONIFORMES","TINAMIDAE","Crypturellus","undulatus",4,"Ludmila Tavares e Almeida",NA,2019-11-09,2019-12-10,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
1257,"FNS","CT-FNS-1-8",-16.63831,-48.66417,2019,NA,2019-11-22,"18:58:11","11220312.JPG","AVES","STRUTHIONIFORMES","TINAMIDAE","Crypturellus","undulatus",4,"Ludmila Tavares e Almeida",NA,2019-11-09,2019-12-10,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
1258,"FNS","CT-FNS-1-8",-16.63831,-48.66417,2019,NA,2019-11-22,"18:58:14","11220313.JPG","AVES","STRUTHIONIFORMES","TINAMIDAE","Crypturellus","undulatus",4,"Ludmila Tavares e Almeida",NA,2019-11-09,2019-12-10,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
1259,"FNS","CT-FNS-1-8",-16.63831,-48.66417,2019,NA,2019-11-22,"18:58:15","11220314.JPG","AVES","STRUTHIONIFORMES","TINAMIDAE","Crypturellus","undulatus",4,"Ludmila Tavares e Almeida",NA,2019-11-09,2019-12-10,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
1260,"FNS","CT-FNS-1-8",-16.63831,-48.66417,2019,NA,2019-11-22,"18:58:16","11220315.JPG","AVES","STRUTHIONIFORMES","TINAMIDAE","Crypturellus","undulatus",4,"Ludmila Tavares e Almeida",NA,2019-11-09,2019-12-10,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
1261,"FNS","CT-FNS-1-8",-16.63831,-48.66417,2019,NA,2019-11-22,"18:58:19","11220316.JPG","AVES","STRUTHIONIFORMES","TINAMIDAE","Crypturellus","undulatus",4,"Ludmila Tavares e Almeida",NA,2019-11-09,2019-12-10,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
1262,"FNS","CT-FNS-1-8",-16.63831,-48.66417,2019,NA,2019-11-22,"18:58:20","11220317.JPG","AVES","STRUTHIONIFORMES","TINAMIDAE","Crypturellus","undulatus",4,"Ludmila Tavares e Almeida",NA,2019-11-09,2019-12-10,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
1263,"FNS","CT-FNS-1-8",-16.63831,-48.66417,2019,NA,2019-11-22,"18:58:21","11220318.JPG","AVES","STRUTHIONIFORMES","TINAMIDAE","Crypturellus","undulatus",4,"Ludmila Tavares e Almeida",NA,2019-11-09,2019-12-10,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
1264,"FNS","CT-FNS-1-8",-16.63831,-48.66417,2019,NA,2019-11-22,"19:03:14","11220319.JPG",NA,NA,NA,"Unknown","Unknown",NA,"",NA,2019-11-09,2019-12-10,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
1265,"FNS","CT-FNS-1-8",-16.63831,-48.66417,2019,NA,2019-11-22,"19:03:15","11220320.JPG",NA,NA,NA,"Unknown","Unknown",NA,"",NA,2019-11-09,2019-12-10,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
1266,"FNS","CT-FNS-1-8",-16.63831,-48.66417,2019,NA,2019-11-22,"19:03:16","11220321.JPG",NA,NA,NA,"Unknown","Unknown",NA,"",NA,2019-11-09,2019-12-10,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
1267,"FNS","CT-FNS-1-8",-16.63831,-48.66417,2019,NA,2019-11-22,"19:03:40","11220322.JPG",NA,NA,NA,"Unknown","Unknown",NA,"",NA,2019-11-09,2019-12-10,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
1268,"FNS","CT-FNS-1-8",-16.63831,-48.66417,2019,NA,2019-11-22,"19:03:41","11220323.JPG",NA,NA,NA,"Unknown","Unknown",NA,"",NA,2019-11-09,2019-12-10,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
1269,"FNS","CT-FNS-1-8",-16.63831,-48.66417,2019,NA,2019-11-22,"19:03:42","11220324.JPG",NA,NA,NA,"Unknown","Unknown",NA,"",NA,2019-11-09,2019-12-10,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
1270,"FNS","CT-FNS-1-8",-16.63831,-48.66417,2019,NA,2019-11-22,"19:06:58","11220325.JPG",NA,NA,NA,"Unknown","Unknown",NA,"",NA,2019-11-09,2019-12-10,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
1271,"FNS","CT-FNS-1-8",-16.63831,-48.66417,2019,NA,2019-11-22,"19:06:59","11220326.JPG",NA,NA,NA,"Unknown","Unknown",NA,"",NA,2019-11-09,2019-12-10,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
1272,"FNS","CT-FNS-1-8",-16.63831,-48.66417,2019,NA,2019-11-22,"19:07:00","11220327.JPG",NA,NA,NA,"Unknown","Unknown",NA,"",NA,2019-11-09,2019-12-10,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
1273,"FNS","CT-FNS-1-8",-16.63831,-48.66417,2019,NA,2019-11-22,"19:14:00","11220328.JPG",NA,NA,NA,"Unknown","Unknown",NA,"",NA,2019-11-09,2019-12-10,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
1274,"FNS","CT-FNS-1-8",-16.63831,-48.66417,2019,NA,2019-11-22,"19:14:01","11220329.JPG",NA,NA,NA,"Unknown","Unknown",NA,"",NA,2019-11-09,2019-12-10,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
1275,"FNS","CT-FNS-1-8",-16.63831,-48.66417,2019,NA,2019-11-22,"19:14:02","11220330.JPG",NA,NA,NA,"Unknown","Unknown",NA,"",NA,2019-11-09,2019-12-10,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
1276,"FNS","CT-FNS-1-8",-16.63831,-48.66417,2019,NA,2019-11-23,"07:21:07","11230332.JPG","MAMMALIA","PILOSA","MYRMECOPHAGIDAE","Tamandua","tetradactyla",1,"Ludmila Tavares e Almeida",NA,2019-11-09,2019-12-10,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
1277,"FNS","CT-FNS-1-8",-16.63831,-48.66417,2019,NA,2019-11-23,"07:21:08","11230333.JPG","MAMMALIA","PILOSA","MYRMECOPHAGIDAE","Tamandua","tetradactyla",1,"Ludmila Tavares e Almeida",NA,2019-11-09,2019-12-10,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
1278,"FNS","CT-FNS-1-8",-16.63831,-48.66417,2019,NA,2019-11-23,"07:21:12","11230334.JPG","MAMMALIA","PILOSA","MYRMECOPHAGIDAE","Tamandua","tetradactyla",1,"Ludmila Tavares e Almeida",NA,2019-11-09,2019-12-10,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
1279,"FNS","CT-FNS-1-8",-16.63831,-48.66417,2019,NA,2019-11-23,"07:21:13","11230335.JPG","MAMMALIA","PILOSA","MYRMECOPHAGIDAE","Tamandua","tetradactyla",1,"Ludmila Tavares e Almeida",NA,2019-11-09,2019-12-10,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
1280,"FNS","CT-FNS-1-8",-16.63831,-48.66417,2019,NA,2019-11-23,"07:21:13","11230336.JPG","MAMMALIA","PILOSA","MYRMECOPHAGIDAE","Tamandua","tetradactyla",1,"Ludmila Tavares e Almeida",NA,2019-11-09,2019-12-10,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
1281,"FNS","CT-FNS-1-8",-16.63831,-48.66417,2019,NA,2019-11-23,"07:21:17","11230337.JPG","MAMMALIA","PILOSA","MYRMECOPHAGIDAE","Tamandua","tetradactyla",1,"Ludmila Tavares e Almeida",NA,2019-11-09,2019-12-10,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
